"","MMSI","BaseDateTime","LAT","LON","SOG","COG","Heading","VesselName","IMO","CallSign","VesselType","Status","Length","Width","Draft","Cargo","TransceiverClass"
"228",368260710,2023-09-12 02:08:24,38.63641,-75.61483,0,312.6,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"229",368126820,2023-09-12 02:08:23,38.36169,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"230",368126820,2023-09-12 02:09:33,38.36169,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"231",368260710,2023-09-12 02:10:05,38.63639,-75.61484,0,312.6,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"232",368260710,2023-09-12 02:12:36,38.63639,-75.61483,0,312.6,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"233",338426241,2023-09-12 02:10:29,38.28693,-75.75883,0.2,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"234",367492140,2023-09-12 02:07:56,38.2445,-75.85136,0,335.9,511,"LEXINGTON",NA,"WDF8172",90,NA,48,11,NA,NA,"B"
"235",368126820,2023-09-12 02:10:42,38.36169,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"236",368126820,2023-09-12 02:13:03,38.36169,-75.61352,0,331,3,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"237",368126820,2023-09-12 02:11:52,38.36169,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"238",368260710,2023-09-12 02:13:45,38.6364,-75.61485,0,312.6,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"239",367492140,2023-09-12 02:13:56,38.2445,-75.85135,0,335.9,511,"LEXINGTON",NA,"WDF8172",90,NA,48,11,NA,NA,"B"
"240",368126820,2023-09-12 02:14:12,38.36169,-75.61352,0,331,3,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"241",338426241,2023-09-12 02:13:45,38.28688,-75.75878,0.6,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"242",368260710,2023-09-12 02:14:55,38.63638,-75.61484,0,312.6,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"243",368260710,2023-09-12 02:16:04,38.63639,-75.61483,0,312.6,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"244",368126820,2023-09-12 02:15:23,38.36169,-75.61352,0,331,3,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"245",368126820,2023-09-12 02:16:33,38.36169,-75.61352,0,331,3,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"246",368260710,2023-09-12 02:18:35,38.63638,-75.61482,0,312.6,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"247",338426241,2023-09-12 02:18:11,38.28686,-75.75887,0.3,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"248",368126820,2023-09-12 02:18:53,38.36169,-75.61352,0,331,3,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"249",338426241,2023-09-12 02:19:40,38.28683,-75.75879,0,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"250",368126820,2023-09-12 02:20:03,38.36169,-75.61352,0,331,3,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"251",368126820,2023-09-12 02:17:44,38.36169,-75.61352,0,331,3,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"252",368260710,2023-09-12 02:20:54,38.63638,-75.61482,0,312.6,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"253",368260710,2023-09-12 02:19:45,38.63641,-75.61481,0,312.6,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"254",367492140,2023-09-12 02:19:55,38.2445,-75.85136,0,335.9,511,"LEXINGTON",NA,"WDF8172",90,NA,48,11,NA,NA,"B"
"255",368260710,2023-09-12 02:22:25,38.63638,-75.61481,0,312.6,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"256",368126820,2023-09-12 02:22:22,38.36169,-75.61352,0,331,3,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"257",368126820,2023-09-12 02:23:33,38.36169,-75.61352,0,331,3,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"258",368126820,2023-09-12 02:21:13,38.36169,-75.61352,0,331,3,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
